track_id,track_name,track_artist,playlist_genre,energy,key,valence,acousticness,speechiness
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),Tainy,latin,0.836,10,0.623,0.017,0.0735
1ScD7XQYCKmJ3fdNh71lUE,Bailemos,Manuel Turizo,latin,0.626,1,0.895,0.132,0.124
25ZAibhr3bdlMCLmubZDVt,QUE PRETENDES,J Balvin,latin,0.791,10,0.939,0.0275,0.253
23CsjGOYDQiJpX44BSn9TM,Aleluya,Reik,latin,0.716,8,0.689,0.0478,0.0694
1nocRtwyNPVtGcIJqfgdzZ,Tutu,Camilo,latin,0.832,9,0.94,0.273,0.0503
7KbF6AdprOXEEHlsq11Z6d,11:00 PM,Maluma,latin,0.712,10,0.68,0.217,0.277
1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,Lunay,latin,0.783,5,0.8,0.361,0.0432
3KekO5WUfJsh7kYU9o2w50,Atrévete,Nicky Jam,latin,0.675,11,0.586,0.311,0.297
2EEmzqzM70CybVspgM7YRT,La Boca - Remix,Mau y Ricky,latin,0.773,11,0.85,0.236,0.0355
5uVgsAzjO6eJR06VPrqUga,Muito Calor,Ozuna,latin,0.863,9,0.597,0.116,0.0589
5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee,latin,0.86,8,0.656,0.11,0.0593
6v0lAdFF4haL8xjBIUjtOw,Te Robaré,Nicky Jam,latin,0.752,2,0.797,0.241,0.0561
31UjYv5vLsDkzchJOtUMtW,HP,Maluma,latin,0.791,4,0.618,0.252,0.0773
5BDP2tky8oMQJPS33frKVp,Un Año,Sebastian Yatra,latin,0.382,1,0.535,0.148,0.0514
5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó,latin,0.773,11,0.761,0.323,0.0524
4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,DJ Luian,latin,0.647,11,0.553,0.391,0.0984
17G9G5tBsdzmKmoHIh00sX,Me Gusta - Remix,Natti Natasha,latin,0.766,1,0.835,0.0247,0.0401
78Nyf6RlqBANlMhSnKyClT,Pretend,CNCO,latin,0.883,11,0.834,0.284,0.103
4gqMVEJSaL5nNeKj5WmVoT,No Lo Trates,Pitbull,latin,0.808,11,0.829,0.0569,0.0542
6rXxAohZzTDsP5KT3IDFIU,Cúrame (feat. Manuel Turizo),Prince Royce,latin,0.629,10,0.575,0.463,0.0852
7MRU4vOkywuhZ9kbFiPuiu,Si Supieras,Daddy Yankee,latin,0.894,9,0.623,0.291,0.115
7anSoGdgtmJTAPZBzcPhO6,Cuaderno,Dalex,latin,0.648,1,0.687,0.524,0.38
4mivRZXyZbIDecPTiCtOjw,Perdóname,Mau y Ricky,latin,0.448,4,0.691,0.69,0.0335
1Kjer1JoWuJGNwGV6Pbgv1,Cristina,Sebastian Yatra,latin,0.502,5,0.695,0.286,0.0437
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,latin,0.906,8,0.95,0.125,0.0965
7q3NthaBqFI6s0WnAlnIvq,Velitas,Darell,latin,0.596,2,0.622,0.225,0.318
6pK5edDoyrn4mWwRSVc2a5,Amor Genuino,Ozuna,latin,0.445,10,0.423,0.653,0.0381
51uLQESb4VnYAbs5WtGxho,En Cero,Yandel,latin,0.782,9,0.634,0.156,0.0386
2fOjendzUzepHwR9QrVyYF,La Respuesta,Becky G,latin,0.832,4,0.53,0.127,0.229
7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila - Remix,Ozuna,latin,0.572,2,0.49,0.0598,0.123
6qoIFQfdmaQF9A1gb67tR7,Ocean,KAROL G,latin,0.482,11,0.487,0.933,0.115
4ziiAuFyXiY1HNSLGM1xv8,DOLLAR,Becky G,latin,0.5,2,0.697,0.232,0.276
4XfCa8VFYeTsKbXrVlpKIa,De Cero,CNCO,latin,0.676,11,0.807,0.0306,0.13
7BuHdm4lQqcyG3qTwdkxus,Aullando,Wisin & Yandel,latin,0.74,10,0.775,0.184,0.0479
00Ia46AgCNfnXjzgH8PIKH,Latina (feat. Maluma),Reykon,latin,0.713,9,0.75,0.0748,0.129
7pxL0DzPpCjjcdfQccvnus,Una Vida Para Recordar,Piso 21,latin,0.776,7,0.483,0.0746,0.2
5lFl0Aksww4t4CGiYYtpZz,Detective,Rauw Alejandro,latin,0.787,1,0.479,0.322,0.037
5s8LepdwU0THzpd0M7nLsa,Te Soñé De Nuevo,Ozuna,latin,0.683,7,0.773,0.0533,0.107
5qN1G8fSHq4Sv5FRoOkNGu,Por Eso Vine,Paulo Londra,latin,0.646,8,0.625,0.233,0.433
3tOmzBrWaHg97FKgsqhhEd,Destino,Greeicy,latin,0.761,0,0.71,0.0105,0.093
4k9byIhs9ppbYWE22waJMB,No Te Vayas,Camilo,latin,0.721,6,0.81,0.0527,0.0738
6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,Myke Towers,latin,0.672,11,0.774,0.441,0.299
07L6tEZIfCX3GZAWCpGj0e,22,TINI,latin,0.643,1,0.806,0.00807,0.0903
224EVTFiLsdQignUFLvDeH,Pa Mí - Remix,Dalex,latin,0.62,11,0.727,0.753,0.22
5W83ErFkO3aKAIS1WMi6u0,Secreto,Anuel AA,latin,0.803,11,0.706,0.602,0.126
4MR1AZhe1p0zTuH2HGhX9L,Guayo,Zion & Lennox,latin,0.774,9,0.489,0.233,0.0516
37eGbhE1xVFSvcKkqGb6i1,Contra La Pared,Sean Paul,latin,0.588,2,0.598,0.0156,0.118
0s5DNDV6LAKn2u2Ufa3VjQ,Desconocidos,Mau y Ricky,latin,0.771,7,0.709,0.146,0.166
6MJUCumnQsQEKbCy28tbCP,Adictiva,Daddy Yankee,latin,0.771,4,0.701,0.291,0.0563
3T5QSIgoaPIh07SwixRDp7,A Solas - Remix,Lunay,latin,0.743,6,0.589,0.657,0.141
2D3z17LBMJ2HEHeBFFjTLi,Reggaeton,J Balvin,latin,0.74,4,0.552,0.0165,0.191
3AnFYXJMTNJtQUwsJWmTK4,Mañana Es Too Late,Jesse & Joy,latin,0.772,11,0.867,0.262,0.162
6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta),Sofia Reyes,latin,0.752,8,0.698,0.18,0.0711
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,latin,0.624,2,0.244,0.6,0.309
5zUGr7GcNo7UNjvkNYkjiH,Swing (Bonus Track),Danny Ocean,latin,0.616,8,0.532,0.458,0.249
1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,latin,0.468,10,0.69,0.404,0.362
2ktoFujjJtantyMoVdBJlX,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,latin,0.791,7,0.856,0.0441,0.169
5g2cx0mZFmCNp4GexaifFl,Como Tu No Hay Dos,Buxxi,latin,0.896,6,0.781,0.0347,0.0818
1KbX1VuFIgsRa9JjnQtRYA,Bailar Contigo,Carlos Vives,latin,0.843,5,0.411,0.0159,0.0419
0jT7DDqYbpOik6iun6ydUL,Como Le Gusta a Tu Cuerpo (feat. Michel Teló),Carlos Vives,latin,0.954,5,0.743,0.0419,0.0386
69xPBNXUGp36kirkxbJiOW,No Te Pido Flores,Fanny Lu,latin,0.881,1,0.878,0.398,0.0624
7A27BYnAHkDp60p66XV37O,Hace Tiempo,Fonseca,latin,0.917,9,0.7,0.342,0.0583
3YiF4GqPHrifMDhn7mUnD1,Arroyito,Fonseca,latin,0.903,11,0.682,0.269,0.163
00hdjyXt6MohKnCyDmhxOL,Una Vaina Loca,Fuego,latin,0.882,1,0.642,0.114,0.0361
7IKIOZ5xbzdFGQ2y7Tu0Wq,El Doctorado,Tony Dize,latin,0.765,10,0.766,0.0555,0.0383
0T5MzYymxrAHLn5DngipCV,Colgando en tus manos (con Marta Sánchez),Carlos Baute,latin,0.65,6,0.877,0.532,0.0372
7bk0YKwVlL4TQ9xbQKUqK0,Tengo Tu Love,Sie7e,latin,0.741,7,0.7,0.241,0.0449
4AiFptVAo3ZJU474Vckk7I,Te Regalo Amores,R.K.M & Ken-Y,latin,0.83,2,0.766,0.0486,0.0374
4u5xLMRN0dgKBFFN8FiNgv,Niña Bonita,Chino & Nacho,latin,0.91,9,0.716,0.257,0.132
5yiG4odwEfH4x6kORHoC7j,Una Cita,Alkilados,latin,0.83,10,0.763,0.267,0.138
06Y4G78xvsbwnwAbsLC01K,Buscándote - Radio Edit,Mike Bahía,latin,0.727,9,0.597,0.137,0.222
5zQjeUSdve9t7QTHmZe7fz,Ven A Bailar,Yámana,latin,0.764,7,0.905,0.407,0.035
1SGpOusZOaKgoyicqZv5MW,Mi primer millon,Bacilos,latin,0.924,5,0.909,0.201,0.0355
2sH1DIngiSA8EQfkcQXpBq,La Melodía,Joey Montana,latin,0.836,9,0.76,0.226,0.0284
7mXnPKYTmF3yVwFLMmMdkw,Hace Tiempo,Fonseca,latin,0.939,9,0.624,0.0991,0.058
1nFegzeHPJCyhM4ZRx6nSc,Pasos de gigantes,Bacilos,latin,0.666,11,0.944,0.288,0.132
7xmp7f74I0rxUOPjVuIOE8,Procura,ChiChi Peralta,latin,0.758,8,0.974,0.308,0.0352
5mwkN6uECjhgmIS19ctXO1,Todo Lo Que Quieres Es Bailar - feat. Descemer Bueno,Jorge Villamizar,latin,0.834,0,0.675,0.347,0.0477
4YW2Fr25fHwUt6qgvM1iE1,Nota de Amor,Wisin,latin,0.929,10,0.602,0.263,0.121
3SBjPXmpFIIKOvce7e6OXY,Te Viví,Villamizar,latin,0.927,10,0.507,0.132,0.0412
2JVXOsPlWQnKYVC4LF29HJ,Tu Guardián (Versión Remix Merengue),Victor Muñoz,latin,0.842,0,0.778,0.164,0.188
6WIZXts4eygCmeeu7pEsHI,Prometo Olvidarte,Tony Dize,latin,0.837,1,0.78,0.142,0.0458
0vqWlRxvhBmYkfj8UOTjmH,Amor Loquito,Josue Diaz,latin,0.792,10,0.891,0.15,0.038
0Hk9AgUFU3ujjlD5Fxvk77,Bonita Si E´ (feat. Chelito de Castro),Donny Caballero,latin,0.793,5,0.857,0.31,0.119
1l73BzXdwwROdSjDf57VoZ,Solo Quiero Amarte (Feat. Pipe Calderon),Vela,latin,0.877,9,0.932,0.261,0.0455
2TrzgfBaSP387EEFDgG4FW,Verano Azul,Juan Magán,latin,0.87,2,0.838,0.0145,0.119
73IaURfEJMV60nEd2y0uEW,Ayer La Vi,Angel Y Khriz,latin,0.899,9,0.765,0.0933,0.0413
1j0MWm6pDpGn5dQPCcUc9e,Ready to Go - Remix,Ale Mendoza,latin,0.785,1,0.571,0.117,0.0753
6COqcps4L8EcHsf3lloItY,Estrellita,J-King y Maximan,latin,0.838,4,0.731,0.121,0.144
3vGKgH1BBTynkpkvPIW1HO,Más Claro Que el Agua,Donny Caballero,latin,0.817,9,0.846,0.421,0.173
5CqOaqXVAqZggLkh3jYN9T,El Que Manda Soy Yo,Victor Muñoz,latin,0.892,7,0.827,0.426,0.118
0JufJHXVWc2cQsWXgZMbKV,Te Quiero Amar - Remix,Pasabordo,latin,0.962,4,0.963,0.21,0.0556
6LPxzcsPrFEGoTa33gG7QC,Y Si Te Digo,Fanny Lu,latin,0.739,9,0.817,0.577,0.0559
1IypFfPPvlS8CUtaLlv2pI,Tú No Eres Para Mi,Fanny Lu,latin,0.917,5,0.914,0.0447,0.0331
42yc79BapfKffHxLPRIEht,El Problemon,Bonka,latin,0.776,9,0.809,0.0711,0.0565
5YJ5uwcKow2zxSE6GGf1iI,Poquito a Poquito,Sonny & Vaech,latin,0.798,9,0.961,0.222,0.05
5o5XikXXHIPhKMT1GoWRNd,"Tu Amor, More, More",Chino & Nacho,latin,0.952,10,0.919,0.107,0.0913
2zaJjyQKSGRdGfuJunaGDp,Una En Un Millón - New Mix,Joey Montana,latin,0.901,0,0.859,0.101,0.0659
2DAULesb1U4Qz4FSTZpEUJ,Por Fin Te Encontré,Cali Y El Dandee,latin,0.821,11,0.844,0.0492,0.213
6MW4akyMVOfnhDbwoYJI4D,Único,Joey Montana,latin,0.689,9,0.78,0.254,0.0456
2RpIevYYdiQJrQtaILchnG,El Poeta,Chino & Nacho,latin,0.727,0,0.728,0.301,0.0492
3z7TXksueubckBUYcLK6uu,Tengo Prisa,Dragon & Caballero,latin,0.748,0,0.911,0.116,0.0783
5xq7pQlWzS8MKCbeU6PVnI,Dame Un Besito (feat. Chino & Nacho),Fainal,latin,0.804,9,0.858,0.178,0.0296
3yuMVIBCFl6s1PDuSN3pi4,Carita Bonita,Erre XI,latin,0.911,4,0.83,0.148,0.108
0fyx2JEi8DCNPinj46NjDg,Tienes La Magia,Lil Silvio & El Vega,latin,0.874,7,0.76,0.0853,0.0757
023VFpARmjJz3mo66Oingw,Ya No Me Duele Más - Remix,Silvestre Dangond,latin,0.889,5,0.829,0.188,0.0434
6Zosz8w6CmdGMZM6p4JlbQ,Me Rehúso,Danny Ocean,latin,0.794,1,0.447,0.0258,0.0698
7fnCbSAVliRFkX2EIVCCzV,Contigo,Cali Y El Dandee,latin,0.844,9,0.841,0.0474,0.0714
47CprsYFbO6y1xiAI4qSYM,Besame (Remix) [feat. Rakim Y Ken Y & Nova La Amenaza],Jory Boy,latin,0.812,2,0.575,0.244,0.0468
7Br9Htw9bdzDDsQRCClOVY,Tu Cariñito (feat. Buxxi),Any Victoria,latin,0.815,9,0.961,0.377,0.147
0miQeAfUWfaR9nLRyL43Aj,Esa Boquita,Dragon & Caballero,latin,0.772,9,0.704,0.0492,0.31
0QmvXX3cYtoRWLuIKZshaA,Estando Contigo,Marielle Hazlo,latin,0.845,11,0.887,0.53,0.176
7lRsNbdOGykkMAgsqs4R1C,Báilame,Nacho,latin,0.869,6,0.561,0.163,0.18
47ptRYqbIJKWmWuBTz4yoU,Mi Mejor Canción - Álbum Versión,Gusi & Beto,latin,0.937,9,0.81,0.146,0.0624
2KLkehs0krbE0fjxOBAIGH,Aguacero,Altafulla,latin,0.755,4,0.809,0.0918,0.263
6AKRht2NaMsg7z13psKjHk,Ruleta Rusa,Tony Dize,latin,0.853,1,0.676,0.0915,0.0396
13wZt7sXahcqeCpZXRICEx,Y Si Te Digo - Version Merengue,Fanny Lu,latin,0.83,11,0.946,0.469,0.0675
1CMUEczBbSpRPynaBPx4FO,Me Gusta,Yotuel,latin,0.875,10,0.794,0.104,0.0326
7D5k2vI0Kcp84Kso4acpKc,Si o No,Victor Muñoz,latin,0.948,5,0.945,0.315,0.0459
2Q2kk3DU9lMeBjdgjvqrXr,Me Marcharé (feat. Wisin),Los Cadillac's,latin,0.785,5,0.527,0.108,0.187
09xnGXVrbniWV4mLTgGyD5,Tus Ojos No Me Ven - feat. Joewell y Randy,Joey Montana,latin,0.566,8,0.67,0.185,0.12
3J12tWsPCvfMqZcLAeInns,Tumbaye,Oscarcito,latin,0.912,4,0.873,0.0819,0.174
1QAWF495hRiPYU7wzDTsF6,Prometo Olvidarte - Remix,Tony Dize,latin,0.844,1,0.776,0.106,0.0356
2FSYs48Gu6laIvoa1DSa10,Pan y Mantequilla,Efecto Pasillo,latin,0.812,10,0.899,0.0355,0.0418
2hl6q70unbviGo3g1R7uFx,Échame La Culpa,Luis Fonsi,latin,0.892,0,0.675,0.0376,0.0417
7MMRoGvm7uhoUVhGvHJ3yW,Una Lady Como Tú - Remix,Manuel Turizo,latin,0.532,4,0.741,0.392,0.0771
1OJkKHmXsZVKtWlECdpDAe,Sé Que Te Duele,Alejandro Fernandez,latin,0.855,9,0.777,0.24,0.0725
5lhd4w1RZz38EcwxAFSgZO,La Alergia,Donny Caballero,latin,0.879,9,0.862,0.507,0.105
0JcNysfWVWaMS7R6vzGB2k,Robarte un Beso,Carlos Vives,latin,0.858,10,0.64,0.0826,0.0483
5pBYQ1AU4eKfd5kwRukfo0,Se Acabó,Sanluis,latin,0.881,0,0.759,0.212,0.0637
1nfyE13arjOuO54HH0zmqj,Esperándote,Manuel Turizo,latin,0.648,7,0.313,0.425,0.128
3IyPnNX142pvWx6D5CiimD,Amantes,Greeicy,latin,0.681,2,0.637,0.14,0.0912
6CvZqshp5fKnFYZRjMkKfm,Si Te Robo Un Beso,Confidentes,latin,0.751,11,0.961,0.239,0.0297
4nteOaDAOVvqyOmlLX9NP0,Bailando Fue,Andy Rivera,latin,0.747,9,0.652,0.23,0.0661
6f4UPdDBQONKJBRqwZGjaJ,Cásate Conmigo,Silvestre Dangond,latin,0.877,1,0.646,0.0293,0.12
7wOuTZEihpvi904nmAhDZu,Dime,Cruz,latin,0.766,0,0.891,0.0685,0.068
5TysCiZtv1HnSWcTcUFusI,Suena El Dembow,Joey Montana,latin,0.859,0,0.695,0.186,0.0609
77a9893yxuz36cBUmBzA8E,Al Filo de Tu Amor,Carlos Vives,latin,0.901,1,0.845,0.051,0.0595
7ofxPmTNMj2GP07g1VZa0O,Que Va,Alex Sensation,latin,0.835,0,0.817,0.13,0.0507
0qaxZEuCk8w5gl3yMeeCHj,Sin Maquillaje,El Nene la Amenazzy,latin,0.734,10,0.748,0.362,0.0735
7cCRlUf8ayOJtTlWN7g8Ni,Caminar de Tu Mano,Río Roma,latin,0.872,1,0.594,0.29,0.0871
4OaTpLJIa2harufGxfOPUu,Bailame Despacio,Xantos,latin,0.719,2,0.605,0.163,0.0555
52xtApt0X5IZpV88lcSnnf,Se Siente Bien,Dragon & Caballero,latin,0.735,9,0.928,0.493,0.0607
6wJEvdCEHL6yKxiumXMhBN,Material Sensual,Raes,latin,0.738,11,0.747,0.347,0.0766
4EwoTmepntGu2fgKsMWHVb,Como Le Hago,Ezio Oliva,latin,0.883,0,0.492,0.0211,0.0459
2ZjsJXaUpLERq4BVGdNQQv,Volví a Nacer (feat. Maluma),Carlos Vives,latin,0.78,5,0.735,0.214,0.0797
2yd4FH40jSVLOCgZ1sJM2z,Vamo´ a la calle,Carlos Baute,latin,0.838,11,0.856,0.0739,0.0486
07bBCZ2bNs5gVlm4e7tJQ1,Chillax,Alkilados,latin,0.851,10,0.926,0.00713,0.0822
1qqRjft6v31fj25748LBLW,Cuando Te Miro,Jesús & Yorky,latin,0.929,9,0.962,0.137,0.0621
3vhCpWDwgkPrmAGyhF9uHk,Eres,Jota Y Leo,latin,0.823,11,0.702,0.269,0.0557
6VHdcVbiKLYYOcMbIqBcuK,Lumbra,Cali Y El Dandee,latin,0.84,0,0.835,0.053,0.0392
63HbvWprv2Mhu63x0nMmLH,"Rápido, Brusco, Violento",Juan Magán,latin,0.863,3,0.585,0.115,0.06
3B21fRFqPLmTd9zAlK0I8A,Para Enamorarte,CNCO,latin,0.676,2,0.796,0.0924,0.0379
5DzPwr4r52gVeODKCjONWK,Dime Si Volverás,Dragon & Caballero,latin,0.826,9,0.866,0.0121,0.0555
0GuLonchqLiGK1zzcrp2ye,Ella Es Mi Fiesta - Remix,Carlos Vives,latin,0.939,1,0.569,0.0543,0.137
4aMT5LHe8A2uIc11H8Cx2m,Conga,Gloria Estefan,latin,0.805,2,0.882,0.16,0.0464
7awBgmQ3B0YscMXPBwE1gQ,Get on Your Feet,Gloria Estefan,latin,0.779,9,0.93,0.102,0.037
41LiGcvaTkXHyPjfsxKvWv,Mi Tierra,Gloria Estefan,latin,0.668,1,0.94,0.151,0.0399
0gwq583qFgPczMTFBCB9wu,Hoy - Spanish Version,Gloria Estefan,latin,0.687,8,0.655,0.483,0.0359
3RVFcKmgDFuYeYIdxBXK8K,Can't Stay Away from You,Gloria Estefan,latin,0.295,2,0.586,0.571,0.0454
5NFbzd8K2VHwrydjKVetIv,Don't Wanna Lose You,Gloria Estefan,latin,0.356,5,0.467,0.413,0.0244
34js2TOQm9tf6xhefJ97HI,Oye,Gloria Estefan,latin,0.885,1,0.762,0.00268,0.069
2JRANskTqp0wzBjxrJd8ek,Si Voy a Perderte,Gloria Estefan,latin,0.34,5,0.431,0.519,0.0255
3AloB0Mg11pjqmUvjKfahn,Words Get in the Way,Gloria Estefan,latin,0.515,5,0.565,0.303,0.0284
1FbpSsdmMeqNu226tMXRqP,Ayer,Gloria Estefan,latin,0.642,8,0.843,0.417,0.0468
505MTNh5kvgYCmroWGCTTF,Coming Out of the Dark,Gloria Estefan,latin,0.425,4,0.477,0.643,0.0426
6qQyG6BLQi0hvqdmMxOrlG,No Te Olvidaré,Gloria Estefan,latin,0.445,6,0.256,0.59,0.0426
3bTs8B3BQe3KwP5WQiN08h,Anything for You,Gloria Estefan,latin,0.534,6,0.194,0.523,0.0397
75ltnODzDPQQiralQWDnXm,Abriendo Puertas,Gloria Estefan,latin,0.858,8,0.967,0.515,0.0453
3PP7TRychfSQiAZgtq1Xjv,Mi Buen Amor,Gloria Estefan,latin,0.388,0,0.595,0.413,0.0375
4qan0qNCFAEu6A2hcwPETn,Wepa,Gloria Estefan,latin,0.749,8,0.7,0.0277,0.297
5g0qn8cU7uTzbPwma79XdR,Rhythm Is Gonna Get You,Gloria Estefan,latin,0.745,4,0.861,0.236,0.0396
0DCxAJasKxjhODdqpF4s36,Everlasting Love,Gloria Estefan,latin,0.817,7,0.853,0.156,0.0383
0M3ZIWNcizkhYFvn6RuCEz,Music of My Heart,*NSYNC,latin,0.556,11,0.398,0.398,0.0411
647hl7pmyBzEhNQ5olMtr8,Tus Ojos,Gloria Estefan,latin,0.661,0,0.782,0.346,0.0336
5EExhZiAXIqw6M5FFGAiUb,Turn the Beat Around,Gloria Estefan,latin,0.804,6,0.539,0.0145,0.0347
0uuw5iDAOlc0lr6Bco629e,Tres Gotas De Agua Bendita,Gloria Estefan,latin,0.793,0,0.888,0.0936,0.0482
1pZWORSXTFlZnrfxChRBaz,1-2-3 - Single Version,Gloria Estefan,latin,0.855,7,0.699,0.102,0.0687
1co9HQhp1tMkH3OEkb3vXV,Here We Are,Gloria Estefan,latin,0.467,9,0.63,0.639,0.0329
5ctItM0sdr8V4N0bmPIX7h,Hablemos el Mismo Idioma,Gloria Estefan,latin,0.66,11,0.962,0.304,0.0468
0BydwB73NiipwQLCCkQuwI,No Me Dejes de Querer,Gloria Estefan,latin,0.889,10,0.874,0.313,0.0974
0i00AL9toLfJeb4VlWLvSi,Reach (NBC Olympic Version),Gloria Estefan,latin,0.832,5,0.435,0.314,0.0429
7pWtnNjTrdZ4OiCZUK9BQ2,Think I'm In Love Again,Paul Anka,latin,0.463,10,0.44,0.514,0.0326
69FPnlWuRMKkHWfeLwDyNu,No Llores,Gloria Estefan,latin,0.823,10,0.946,0.272,0.0347
0nkzJiXbyX66rnuabOJXBb,One Day at a Time,Gloria Estefan,latin,0.872,0,0.75,0.00603,0.0501
2sse25kdRSbaFvA8i0hynD,Cuts Both Ways,Gloria Estefan,latin,0.309,11,0.299,0.649,0.0329
056uvAVDFOa7kv9idKPpf0,I See Your Smile,Gloria Estefan,latin,0.457,9,0.231,0.237,0.0272
5XNxrqyGeSEpG5SPFeiFUo,Píntame De Colores,Gloria Estefan,latin,0.899,5,0.967,0.643,0.145
0EG1aud0wJV0BneTJDifof,No Será Fácil,Gloria Estefan,latin,0.204,9,0.157,0.679,0.0414
5ujxa8Vbpure9NhencrpyA,Tres Deseos (Three Wishes),ITA - CACHAO,latin,0.899,5,0.971,0.363,0.0593
1NFzONC2FpppkTTzX6eoHo,Oye Mi Canto - Single Version,Gloria Estefan,latin,0.84,0,0.924,0.151,0.0527
3ZJiEiZRYzPkkmEoDX3EoV,A Bailar,Gloria Estefan,latin,0.827,4,0.964,0.478,0.0462
5qCGWnqTwE8SDbhmFBQWSs,Por un Beso,Gloria Estefan,latin,0.455,7,0.542,0.385,0.0337
413zm3wEjCThE6tMNPqe30,Tu Fotografia,Gloria Estefan,latin,0.497,10,0.515,0.55,0.0407
7JjHd7734RnggNeXeOlLGa,It's Too Late,Gloria Estefan,latin,0.504,4,0.82,0.163,0.0278
63qL41dI1yAMAB2zvMd22u,Lo Nuestro,Gloria Estefan,latin,0.601,11,0.789,0.569,0.0514
07TaUxan2koUnBPPzrtU04,Dr. Beat,Gloria Estefan,latin,0.679,0,0.871,0.237,0.0537
2xibZVK28LY9dr6gvqza7r,"Hold Me, Thrill Me, Kiss Me",Gloria Estefan,latin,0.553,7,0.477,0.279,0.026
0AqqDLLZzjk2Qt2FONlGzG,Un día a la vez,Gloria Estefan,latin,0.849,0,0.826,0.104,0.0493
48svUiwMMYQRPyesVEnof1,Tabaco Y Chanel,Bacilos,latin,0.576,7,0.699,0.0267,0.0303
5czkBkWogUvTf2jleGyHaQ,Carito,Carlos Vives,latin,0.888,5,0.927,0.0313,0.0584
660zp5cgJrTXahkfq0zYMQ,Te quiero más,Enghel,latin,0.831,11,0.96,0.0543,0.0324
4lCN1ph24GXxVQkK6XpzuP,Dame un Besito (feat. Frank Garcia),RD Maravilla,latin,0.896,0,0.916,0.081,0.0388
1YpUcMIYJ4v73fQfGBbQFj,Hoy,Bonka,latin,0.638,6,0.79,0.343,0.0497
3tl7BKteH6tpxbZXuFeFf2,Como Soy,Mane de la Parra,latin,0.768,7,0.818,0.553,0.061
5pqfPw0Pdm4U31Ys0rSPis,Pan y Mantequilla,Efecto Pasillo,latin,0.829,10,0.901,0.238,0.0742
6pPNepnzBAMdPcE3vgyT3y,Sabes A Chocolate,Kumbia Kings,latin,0.908,7,0.761,0.103,0.0673
1Wp5qiJokEHhy7YkIrBXgY,No Tengo Dinero,A.B. Quintanilla III Y Los Kumbia Kings,latin,0.818,4,0.851,0.0446,0.162
4RcN7qGRs4OfbI8cHmqQiL,Chiquilla,A.B. Quintanilla III Y Los Kumbia Kings,latin,0.908,0,0.961,0.0895,0.0456
54mCRV3SMDTLlXqeDp0nmv,Lo Que No Sabes Tú,Chino & Nacho,latin,0.903,9,0.879,0.197,0.0758
0M6KY0x5u65ybXHZ3IAega,Qué Vida la Mía,Reik,latin,0.802,9,0.804,0.0528,0.0383
2GSr8anleCXKLNjjjijoMZ,Yo Quisiera,Reik,latin,0.658,2,0.784,0.0823,0.0432
6VJltndLhBNRfAwriX9yY3,Dime Si Este Amor Se Acabo,Guille El Invencible,latin,0.934,8,0.802,0.401,0.109
1Evv1979G5y63oK9K2eot9,Niña Bonita,Chino & Nacho,latin,0.917,9,0.727,0.285,0.125
7sx7G5Wf3DauBG4FXS5dVI,Tu Angelito,Chino & Nacho,latin,0.865,8,0.914,0.37,0.0459
0TnywUMjLmTcUUXFwTDWFi,Lo Que No Sabes Tú,Chino & Nacho,latin,0.914,11,0.87,0.207,0.0861
7zsNAP0yvZq3aeIoAfyQj6,Fruta Prohibida,Dragon & Caballero,latin,0.776,9,0.829,0.0352,0.0668
6J0b8ypSQ2qEGQlC84ENGt,Pasatiempo,Dragon & Caballero,latin,0.924,9,0.917,0.00538,0.0424
0KBMx9uErneRij9qMvIplC,El Toque del Amor,Dragon & Caballero,latin,0.84,7,0.886,0.0677,0.14
69CoL4qoSXH3bApbvFKJf8,Se Siente Bien,Dragon & Caballero,latin,0.734,9,0.901,0.489,0.0577
5t5v3w3RWdwDLJ7pqti9Kk,A Escondidas (feat. Jessi Leon),Bonka,latin,0.86,5,0.908,0.0261,0.0422
2X7MSx6evV1iu9joWm33dt,Cada Vez,Jerau,latin,0.808,0,0.759,0.365,0.0337
0GELYeRttonISErFwFf5QJ,Enamorándome de Ti,Jerau,latin,0.936,4,0.963,0.155,0.0563
0ltIbWognQFt70SBWi0VEh,Te Doy Mi Vida,Lucas Arnau,latin,0.759,6,0.773,0.293,0.0347
659vNxHWffdJHTakAm1fgY,La Rosa,Jorge Villamizar,latin,0.867,1,0.817,0.36,0.0573
70YmqZ9F9BPsh9ftkqcNDo,Corazon Abierto,Victor Muñoz,latin,0.866,2,0.877,0.0877,0.0425
